Rounded_Latitude,Rounded_Longitude,Month_Segment,Count
40.7432,-73.9528,Jan-Feb,1
40.7432,-73.9528,May-Jun,2
40.7432,-73.9513,Mar-Apr,1
40.7432,-73.9513,May-Jun,1
40.7432,-73.9367,Jan-Feb,1
40.7432,-73.9282,Jan-Feb,1
40.7432,-73.9282,May-Jun,2
40.7432,-73.9192,Jan-Feb,1
40.7432,-73.9192,May-Jun,2
40.7432,-73.9187,Jan-Feb,7
40.7432,-73.9187,Jul-Aug,1
40.7432,-73.9187,Mar-Apr,7
40.7432,-73.9187,May-Jun,14
40.7432,-73.9187,Nov-Dec,1
40.7432,-73.9139,May-Jun,1
40.7432,-73.9018,Jan-Feb,3
40.7432,-73.9018,Mar-Apr,3
40.7432,-73.8903,Mar-Apr,2
40.7432,-73.8705,Mar-Apr,1
40.7432,-73.8668,Mar-Apr,2
40.7432,-73.8668,May-Jun,2
40.7432,-73.8624,Jan-Feb,1
40.7432,-73.8624,Mar-Apr,1
40.7432,-73.8353,Mar-Apr,2
40.7432,-73.8256,Mar-Apr,2
40.7432,-73.8256,May-Jun,1
40.7433,-73.9841,Jan-Feb,38
40.7433,-73.9841,Mar-Apr,3
40.7433,-73.9841,May-Jun,13
40.7433,-73.9841,Nov-Dec,1
40.7433,-73.982,May-Jun,1
40.7433,-73.9784,Jan-Feb,3
40.7433,-73.9784,Mar-Apr,3
40.7433,-73.9291,Jan-Feb,1
40.7433,-73.9291,Mar-Apr,2
40.7433,-73.9291,May-Jun,3
40.7433,-73.9201,Jan-Feb,3
40.7433,-73.9201,Mar-Apr,5
40.7433,-73.9201,May-Jun,2
40.7433,-73.9196,Jan-Feb,3
40.7433,-73.9196,May-Jun,1
40.7433,-73.9153,Mar-Apr,1
40.7433,-73.9127,Mar-Apr,1
40.7433,-73.9127,May-Jun,1
40.7433,-73.8811,Jan-Feb,7
40.7433,-73.8811,Mar-Apr,3
40.7433,-73.8811,May-Jun,2
40.7433,-73.8764,Jan-Feb,2
40.7433,-73.8764,May-Jun,1
40.7433,-73.8747,Mar-Apr,1
40.7433,-73.8578,Jan-Feb,5
40.7433,-73.8578,Mar-Apr,1
40.7433,-73.8578,May-Jun,3
40.7433,-73.8578,Nov-Dec,11
40.7433,-73.855,Mar-Apr,3
40.7433,-73.855,May-Jun,1
40.7433,-73.8377,Jan-Feb,3
40.7433,-73.8377,Mar-Apr,3
40.7433,-73.8266,May-Jun,1
40.7433,-73.7778,Jan-Feb,1
40.7433,-73.7489,May-Jun,1
40.7433,-73.7213,May-Jun,1
40.7433,-73.7135,Jan-Feb,1
40.7434,-74.0035,Jan-Feb,1
40.7434,-74.0017,Jan-Feb,2
40.7434,-73.9998,Mar-Apr,2
40.7434,-73.9998,May-Jun,4
40.7434,-73.998,Jan-Feb,3
40.7434,-73.998,Mar-Apr,8
40.7434,-73.998,May-Jun,2
40.7434,-73.998,Nov-Dec,1
40.7434,-73.9961,Mar-Apr,2
40.7434,-73.9891,May-Jun,1
40.7434,-73.9861,May-Jun,1
40.7434,-73.9574,Jan-Feb,1
40.7434,-73.9574,May-Jun,1
40.7434,-73.9539,Jan-Feb,1
40.7434,-73.943,May-Jun,1
40.7434,-73.9384,May-Jun,1
40.7434,-73.9206,May-Jun,1
40.7434,-73.9117,Jan-Feb,1
40.7434,-73.9117,Mar-Apr,1
40.7434,-73.9117,May-Jun,3
40.7434,-73.8986,Mar-Apr,1
40.7434,-73.8889,Jan-Feb,1
40.7434,-73.8839,Mar-Apr,1
40.7434,-73.8795,Mar-Apr,1
40.7434,-73.8795,May-Jun,2
40.7434,-73.8785,Mar-Apr,1
40.7434,-73.866,Mar-Apr,1
40.7434,-73.8565,Jan-Feb,1
40.7434,-73.8372,Jan-Feb,2
40.7434,-73.8372,Mar-Apr,2
40.7434,-73.8372,May-Jun,1
40.7434,-73.8297,May-Jun,2
40.7434,-73.8276,May-Jun,1
40.7434,-73.7595,Mar-Apr,2
40.7434,-73.7519,Jan-Feb,1
40.7434,-73.7519,Mar-Apr,1
40.7435,-74.0054,Jan-Feb,11
40.7435,-74.0054,Mar-Apr,16
40.7435,-74.0054,May-Jun,11
40.7435,-74.0054,Nov-Dec,2
40.7435,-74.0054,Sep-Oct,1
40.7435,-73.9942,Jan-Feb,12
40.7435,-73.9942,Mar-Apr,6
40.7435,-73.9942,May-Jun,7
40.7435,-73.9882,May-Jun,2
40.7435,-73.9808,Jan-Feb,3
40.7435,-73.9808,Mar-Apr,1
40.7435,-73.9797,Mar-Apr,1
40.7435,-73.9797,May-Jun,2
40.7435,-73.9768,Jan-Feb,2
40.7435,-73.9768,May-Jun,2
40.7435,-73.9729,Jan-Feb,5
40.7435,-73.9729,Mar-Apr,3
40.7435,-73.9729,May-Jun,8
40.7435,-73.9219,Jan-Feb,2
40.7435,-73.9219,Mar-Apr,1
40.7435,-73.9219,May-Jun,1
40.7435,-73.9215,Jan-Feb,1
40.7435,-73.9215,Mar-Apr,1
40.7435,-73.9215,May-Jun,1
40.7435,-73.9148,Mar-Apr,1
40.7435,-73.9108,Mar-Apr,1
40.7435,-73.9108,May-Jun,1
40.7435,-73.9026,Jan-Feb,2
40.7435,-73.9026,May-Jun,3
40.7435,-73.8991,Mar-Apr,1
40.7435,-73.8884,Jan-Feb,2
40.7435,-73.874,Jan-Feb,78
40.7435,-73.874,Jul-Aug,2
40.7435,-73.874,Mar-Apr,71
40.7435,-73.874,May-Jun,112
40.7435,-73.874,Nov-Dec,7
40.7435,-73.874,Sep-Oct,1
40.7435,-73.8607,Mar-Apr,2
40.7435,-73.8555,Jan-Feb,7
40.7435,-73.8555,Mar-Apr,4
40.7435,-73.8555,May-Jun,5
40.7435,-73.8286,Mar-Apr,2
40.7435,-73.8256,May-Jun,2
40.7435,-73.8236,Jan-Feb,2
40.7435,-73.8236,May-Jun,1
40.7435,-73.8224,Mar-Apr,1
40.7435,-73.8224,Nov-Dec,1
40.7435,-73.7611,Mar-Apr,1
40.7435,-73.7126,May-Jun,1
40.7436,-73.9923,Jan-Feb,1
40.7436,-73.9923,Mar-Apr,2
40.7436,-73.9923,May-Jun,2
40.7436,-73.9905,Jan-Feb,6
40.7436,-73.9905,Mar-Apr,4
40.7436,-73.9905,May-Jun,1
40.7436,-73.9838,Jan-Feb,1
40.7436,-73.9838,Mar-Apr,4
40.7436,-73.9838,May-Jun,2
40.7436,-73.9828,Jan-Feb,1
40.7436,-73.9818,Jan-Feb,1
40.7436,-73.9818,Mar-Apr,3
40.7436,-73.9752,Jan-Feb,3
40.7436,-73.9752,May-Jun,1
40.7436,-73.9584,Jan-Feb,1
40.7436,-73.9229,Jan-Feb,27
40.7436,-73.9229,Mar-Apr,31
40.7436,-73.9229,May-Jun,47
40.7436,-73.9224,Jan-Feb,3
40.7436,-73.9224,Mar-Apr,1
40.7436,-73.9143,Jan-Feb,19
40.7436,-73.9143,Mar-Apr,19
40.7436,-73.9143,May-Jun,4
40.7436,-73.9099,May-Jun,1
40.7436,-73.8996,Jan-Feb,1
40.7436,-73.8958,Mar-Apr,2
40.7436,-73.8958,May-Jun,2
40.7436,-73.8949,Mar-Apr,1
40.7436,-73.8949,May-Jun,3
40.7436,-73.8949,Nov-Dec,2
40.7436,-73.8949,Sep-Oct,1
40.7436,-73.8875,Jan-Feb,1
40.7436,-73.8875,Mar-Apr,1
40.7436,-73.8843,Jan-Feb,1
40.7436,-73.8843,Mar-Apr,3
40.7436,-73.8843,May-Jun,1
40.7436,-73.8843,Nov-Dec,1
40.7436,-73.8706,Mar-Apr,2
40.7436,-73.8706,May-Jun,4
40.7436,-73.8627,Jan-Feb,1
40.7436,-73.8623,Jan-Feb,1
40.7436,-73.8623,Mar-Apr,1
40.7436,-73.8623,May-Jun,3
40.7436,-73.8617,Jan-Feb,1
40.7436,-73.8551,Jan-Feb,2
40.7436,-73.8551,May-Jun,1
40.7436,-73.8213,May-Jun,1
40.7436,-73.8192,Jan-Feb,1
40.7436,-73.8169,Mar-Apr,2
40.7436,-73.7926,May-Jun,2
40.7436,-73.751,Mar-Apr,2
40.7436,-73.7185,May-Jun,1
40.7436,-73.7077,May-Jun,1
40.7437,-74.0033,Jan-Feb,2
40.7437,-74.0033,Mar-Apr,1
40.7437,-73.9996,Jan-Feb,5
40.7437,-73.9996,Mar-Apr,2
40.7437,-73.9996,May-Jun,4
40.7437,-73.9996,Nov-Dec,1
40.7437,-73.9869,May-Jun,2
40.7437,-73.9859,Jan-Feb,4
40.7437,-73.9859,Mar-Apr,3
40.7437,-73.9849,Jan-Feb,2
40.7437,-73.9849,Mar-Apr,4
40.7437,-73.9849,May-Jun,1
40.7437,-73.9589,Jan-Feb,13
40.7437,-73.9589,Mar-Apr,4
40.7437,-73.9589,Sep-Oct,2
40.7437,-73.9421,Jan-Feb,1
40.7437,-73.9233,Jan-Feb,1
40.7437,-73.9233,Mar-Apr,1
40.7437,-73.907,Nov-Dec,1
40.7437,-73.9035,Mar-Apr,1
40.7437,-73.9035,May-Jun,1
40.7437,-73.9035,Sep-Oct,1
40.7437,-73.8967,Jan-Feb,2
40.7437,-73.8967,Mar-Apr,3
40.7437,-73.894,Jan-Feb,5
40.7437,-73.894,May-Jun,2
40.7437,-73.8871,Mar-Apr,1
40.7437,-73.8867,Jan-Feb,2
40.7437,-73.8837,Jan-Feb,3
40.7437,-73.8837,Mar-Apr,1
40.7437,-73.8837,May-Jun,4
40.7437,-73.8745,Mar-Apr,2
40.7437,-73.8691,Jan-Feb,1
40.7437,-73.8691,Mar-Apr,8
40.7437,-73.8691,May-Jun,1
40.7437,-73.8587,Jan-Feb,1
40.7437,-73.8587,May-Jun,1
40.7437,-73.8561,Mar-Apr,1
40.7437,-73.8534,Jan-Feb,3
40.7437,-73.8534,Mar-Apr,1
40.7437,-73.8534,May-Jun,2
40.7437,-73.8534,Nov-Dec,1
40.7437,-73.8337,Jan-Feb,1
40.7437,-73.8276,Jan-Feb,1
40.7437,-73.795,May-Jun,1
40.7437,-73.7946,Mar-Apr,1
40.7437,-73.7936,Mar-Apr,1
40.7437,-73.7647,Jan-Feb,1
40.7437,-73.7563,Jan-Feb,1
40.7437,-73.7563,Mar-Apr,1
40.7437,-73.7226,Jan-Feb,1
40.7437,-73.7226,Mar-Apr,1
40.7437,-73.7028,Mar-Apr,1
40.7437,-73.7028,May-Jun,2
40.7438,-74.007,Jan-Feb,6
40.7438,-74.007,Mar-Apr,6
40.7438,-74.007,May-Jun,4
40.7438,-73.9959,Jan-Feb,2
40.7438,-73.988,Jan-Feb,1
40.7438,-73.988,May-Jun,6
40.7438,-73.9795,Jan-Feb,1
40.7438,-73.9795,May-Jun,2
40.7438,-73.9766,Mar-Apr,1
40.7438,-73.9735,Jan-Feb,14
40.7438,-73.9735,Mar-Apr,13
40.7438,-73.9735,May-Jun,3
40.7438,-73.9594,May-Jun,1
40.7438,-73.9538,Jan-Feb,2
40.7438,-73.9538,May-Jun,1
40.7438,-73.9502,Jan-Feb,2
40.7438,-73.9338,Jan-Feb,2
40.7438,-73.9338,May-Jun,2
40.7438,-73.9243,Jan-Feb,4
40.7438,-73.9243,Mar-Apr,5
40.7438,-73.9243,May-Jun,5
40.7438,-73.9243,Sep-Oct,1
40.7438,-73.9238,Mar-Apr,1
40.7438,-73.9238,May-Jun,3
40.7438,-73.9167,Jan-Feb,2
40.7438,-73.9167,Mar-Apr,1
40.7438,-73.9167,May-Jun,3
40.7438,-73.9167,Nov-Dec,1
40.7438,-73.9167,Sep-Oct,1
40.7438,-73.9056,Mar-Apr,1
40.7438,-73.9044,Jan-Feb,1
40.7438,-73.8977,Jan-Feb,1
40.7438,-73.8977,Mar-Apr,1
40.7438,-73.886,May-Jun,1
40.7438,-73.8854,Jan-Feb,1
40.7438,-73.8854,Mar-Apr,1
40.7438,-73.8854,May-Jun,1
40.7438,-73.8828,Jan-Feb,1
40.7438,-73.8828,May-Jun,1
40.7438,-73.8792,Jan-Feb,2
40.7438,-73.8792,Mar-Apr,1
40.7438,-73.8757,Jan-Feb,3
40.7438,-73.873,Jul-Aug,1
40.7438,-73.873,Nov-Dec,1
40.7438,-73.8659,May-Jun,1
40.7438,-73.8599,Jan-Feb,1
40.7438,-73.8599,May-Jun,1
40.7438,-73.8567,Jan-Feb,5
40.7438,-73.8567,Mar-Apr,1
40.7438,-73.8517,Jan-Feb,2
40.7438,-73.8517,Nov-Dec,1
40.7438,-73.8317,Jan-Feb,1
40.7438,-73.8317,Mar-Apr,1
40.7438,-73.8317,May-Jun,1
40.7438,-73.8246,Mar-Apr,1
40.7438,-73.7811,Jan-Feb,1
40.7438,-73.7801,Jan-Feb,2
40.7438,-73.7801,Mar-Apr,1
40.7438,-73.776,Jan-Feb,5
40.7438,-73.776,Mar-Apr,1
40.7438,-73.776,May-Jun,2
40.7438,-73.7501,Mar-Apr,1
40.7438,-73.7501,May-Jun,3
40.7438,-73.7181,Mar-Apr,1
40.7438,-73.7181,May-Jun,1
40.7439,-73.9921,Jan-Feb,1
40.7439,-73.9921,Mar-Apr,6
40.7439,-73.9921,May-Jun,2
40.7439,-73.9836,Mar-Apr,1
40.7439,-73.9816,Jan-Feb,1
40.7439,-73.9716,Jan-Feb,1
40.7439,-73.9524,Mar-Apr,2
40.7439,-73.9524,May-Jun,1
40.7439,-73.9252,May-Jun,2
40.7439,-73.9247,Jan-Feb,1
40.7439,-73.9247,Mar-Apr,2
40.7439,-73.9247,May-Jun,2
40.7439,-73.9176,Mar-Apr,1
40.7439,-73.9157,May-Jun,2
40.7439,-73.9005,Jan-Feb,3
40.7439,-73.9005,Mar-Apr,3
40.7439,-73.8849,Jan-Feb,1
40.7439,-73.8707,Jan-Feb,1
40.7439,-73.8648,Jan-Feb,6
40.7439,-73.8648,Mar-Apr,1
40.7439,-73.8648,May-Jun,2
40.7439,-73.8553,Mar-Apr,1
40.7439,-73.8553,May-Jun,2
40.7439,-73.8296,May-Jun,1
40.7439,-73.8257,May-Jun,1
40.7439,-73.82,May-Jun,1
40.7439,-73.7922,Jan-Feb,1
40.7439,-73.7922,Mar-Apr,1
40.7439,-73.7922,May-Jun,1
40.7439,-73.7526,May-Jun,4
40.7439,-73.7108,Jan-Feb,2
40.7439,-73.7108,Mar-Apr,1
40.7439,-73.7108,May-Jun,1
40.744,-74.0085,May-Jun,2
40.744,-74.005,Jan-Feb,8
40.744,-74.005,Mar-Apr,1
40.744,-74.005,May-Jun,3
40.744,-74.0031,Mar-Apr,1
40.744,-74.0013,Jan-Feb,4
40.744,-74.0013,Mar-Apr,5
40.744,-74.0013,May-Jun,5
40.744,-73.9994,Jan-Feb,2
40.744,-73.9994,Mar-Apr,1
40.744,-73.9994,May-Jun,2
40.744,-73.9976,Jan-Feb,5
40.744,-73.9976,Mar-Apr,1
40.744,-73.9976,May-Jun,5
40.744,-73.9857,Jan-Feb,3
40.744,-73.9857,Mar-Apr,2
40.744,-73.9779,Jan-Feb,3
40.744,-73.9779,Mar-Apr,10
40.744,-73.9779,May-Jun,3
40.744,-73.9511,Mar-Apr,1
40.744,-73.9262,Jan-Feb,2
40.744,-73.9262,Mar-Apr,2
40.744,-73.9262,May-Jun,2
40.744,-73.9257,Jan-Feb,7
40.744,-73.9257,Mar-Apr,1
40.744,-73.9185,Jan-Feb,1
40.744,-73.9185,May-Jun,1
40.744,-73.9147,Mar-Apr,1
40.744,-73.9132,May-Jun,1
40.744,-73.8918,Jan-Feb,6
40.744,-73.8918,May-Jun,2
40.744,-73.8851,Jan-Feb,1
40.744,-73.8851,Mar-Apr,1
40.744,-73.8798,Jan-Feb,2
40.744,-73.8798,Mar-Apr,2
40.744,-73.8798,May-Jun,1
40.744,-73.878,Jan-Feb,3
40.744,-73.878,Mar-Apr,2
40.744,-73.878,May-Jun,1
40.744,-73.877,Jan-Feb,2
40.744,-73.877,May-Jun,1
40.744,-73.8742,May-Jun,2
40.744,-73.8587,Jan-Feb,1
40.744,-73.8581,Jan-Feb,3
40.744,-73.8581,Mar-Apr,1
40.744,-73.8581,May-Jun,1
40.744,-73.8266,May-Jun,1
40.744,-73.818,May-Jun,1
40.744,-73.7761,May-Jun,1
40.744,-73.7638,Jan-Feb,2
40.744,-73.7492,Jan-Feb,1
40.744,-73.7492,Mar-Apr,1
40.744,-73.7176,Mar-Apr,1
40.744,-73.7152,Jan-Feb,1
40.7441,-74.0068,May-Jun,2
40.7441,-73.9956,Jan-Feb,2
40.7441,-73.9956,Mar-Apr,2
40.7441,-73.9956,May-Jun,5
40.7441,-73.9877,Mar-Apr,1
40.7441,-73.9877,May-Jun,1
40.7441,-73.9764,Jan-Feb,2
40.7441,-73.9764,Mar-Apr,1
40.7441,-73.9764,May-Jun,1
40.7441,-73.941,Jan-Feb,1
40.7441,-73.941,May-Jun,1
40.7441,-73.927,Jan-Feb,1
40.7441,-73.927,Mar-Apr,1
40.7441,-73.9266,Jan-Feb,1
40.7441,-73.9266,Mar-Apr,5
40.7441,-73.9266,May-Jun,1
40.7441,-73.9195,Mar-Apr,1
40.7441,-73.9195,May-Jun,2
40.7441,-73.9009,May-Jun,1
40.7441,-73.879,Jan-Feb,4
40.7441,-73.879,Mar-Apr,4
40.7441,-73.879,May-Jun,5
40.7441,-73.8719,Jan-Feb,2
40.7441,-73.8677,Jan-Feb,1
40.7441,-73.8658,Mar-Apr,1
40.7441,-73.8658,May-Jun,1
40.7441,-73.8599,Mar-Apr,1
40.7441,-73.8593,Jan-Feb,1
40.7441,-73.8593,Mar-Apr,5
40.7441,-73.8593,May-Jun,4
40.7441,-73.8348,May-Jun,4
40.7441,-73.8285,Jan-Feb,2
40.7441,-73.7482,Mar-Apr,1
40.7441,-73.7482,May-Jun,2
40.7441,-73.7212,Mar-Apr,1
40.7441,-73.7197,Mar-Apr,1
40.7441,-73.7147,May-Jun,1
40.7441,-73.7099,Mar-Apr,1
40.7442,-73.9937,Jan-Feb,3
40.7442,-73.9937,Mar-Apr,3
40.7442,-73.9937,May-Jun,5
40.7442,-73.9937,Sep-Oct,1
40.7442,-73.9919,Jan-Feb,1
40.7442,-73.9919,Mar-Apr,2
40.7442,-73.9919,May-Jun,2
40.7442,-73.9889,Jan-Feb,3
40.7442,-73.9889,Mar-Apr,4
40.7442,-73.9889,May-Jun,5
40.7442,-73.9889,Nov-Dec,1
40.7442,-73.9824,Jan-Feb,1
40.7442,-73.9824,Mar-Apr,2
40.7442,-73.9824,May-Jun,3
40.7442,-73.9813,Jan-Feb,12
40.7442,-73.9813,Mar-Apr,2
40.7442,-73.9813,May-Jun,9
40.7442,-73.9803,Nov-Dec,1
40.7442,-73.9803,Sep-Oct,1
40.7442,-73.9723,Jan-Feb,1
40.7442,-73.9503,Jan-Feb,1
40.7442,-73.9503,Mar-Apr,2
40.7442,-73.928,Mar-Apr,1
40.7442,-73.928,May-Jun,1
40.7442,-73.9275,Jan-Feb,4
40.7442,-73.9275,Mar-Apr,1
40.7442,-73.9275,May-Jun,2
40.7442,-73.9275,Nov-Dec,2
40.7442,-73.9204,Jan-Feb,1
40.7442,-73.9204,Mar-Apr,7
40.7442,-73.9204,May-Jun,4
40.7442,-73.9125,Jan-Feb,3
40.7442,-73.9125,Mar-Apr,1
40.7442,-73.9125,May-Jun,5
40.7442,-73.8909,Jan-Feb,3
40.7442,-73.8909,May-Jun,2
40.7442,-73.8856,Jan-Feb,4
40.7442,-73.8856,Mar-Apr,7
40.7442,-73.8856,May-Jun,6
40.7442,-73.8731,Jan-Feb,4
40.7442,-73.8731,Mar-Apr,1
40.7442,-73.8731,May-Jun,1
40.7442,-73.864,Mar-Apr,1
40.7442,-73.864,May-Jun,1
40.7442,-73.8608,Jan-Feb,1
40.7442,-73.8608,Mar-Apr,1
40.7442,-73.8608,May-Jun,1
40.7442,-73.8588,Jan-Feb,1
40.7442,-73.8588,Mar-Apr,1
40.7442,-73.8519,Mar-Apr,2
40.7442,-73.8232,Jan-Feb,1
40.7442,-73.8232,Mar-Apr,1
40.7442,-73.7913,Mar-Apr,2
40.7442,-73.7762,Mar-Apr,1
40.7442,-73.7746,Mar-Apr,1
40.7442,-73.763,Jan-Feb,1
40.7442,-73.763,Mar-Apr,1
40.7442,-73.763,May-Jun,3
40.7442,-73.7577,Nov-Dec,1
40.7442,-73.7472,Mar-Apr,1
40.7442,-73.7463,Jan-Feb,2
40.7442,-73.7463,May-Jun,2
40.7442,-73.7172,Jan-Feb,3
40.7442,-73.7172,Mar-Apr,2
40.7442,-73.7172,May-Jun,1
40.7443,-74.0029,Mar-Apr,1
40.7443,-74.0029,May-Jun,1
40.7443,-73.9992,Jan-Feb,3
40.7443,-73.9992,Mar-Apr,5
40.7443,-73.9992,May-Jun,6
40.7443,-73.9902,Jan-Feb,5
40.7443,-73.9902,Mar-Apr,2
40.7443,-73.9902,May-Jun,3
40.7443,-73.9902,Nov-Dec,1
40.7443,-73.9883,Jan-Feb,1
40.7443,-73.9883,Mar-Apr,1
40.7443,-73.9865,Jan-Feb,7
40.7443,-73.9865,Mar-Apr,14
40.7443,-73.9865,May-Jun,18
40.7443,-73.9855,Jan-Feb,1
40.7443,-73.9855,Mar-Apr,2
40.7443,-73.9844,Jan-Feb,8
40.7443,-73.9844,Mar-Apr,3
40.7443,-73.9844,May-Jun,5
40.7443,-73.9834,Jan-Feb,6
40.7443,-73.9834,Mar-Apr,3
40.7443,-73.9834,May-Jun,3
40.7443,-73.9747,Jan-Feb,1
40.7443,-73.9747,Mar-Apr,3
40.7443,-73.9747,May-Jun,4
40.7443,-73.9548,May-Jun,3
40.7443,-73.9491,Mar-Apr,1
40.7443,-73.9491,May-Jun,1
40.7443,-73.9289,Jan-Feb,1
40.7443,-73.9289,May-Jun,1
40.7443,-73.9284,Mar-Apr,1
40.7443,-73.9131,Mar-Apr,4
40.7443,-73.9131,May-Jun,1
40.7443,-73.912,Jan-Feb,2
40.7443,-73.912,Mar-Apr,4
40.7443,-73.912,May-Jun,1
40.7443,-73.9088,Mar-Apr,1
40.7443,-73.9078,Jan-Feb,2
40.7443,-73.9078,Mar-Apr,1
40.7443,-73.9078,May-Jun,1
40.7443,-73.9052,Mar-Apr,3
40.7443,-73.89,Mar-Apr,2
40.7443,-73.8872,Jan-Feb,2
40.7443,-73.8872,May-Jun,1
40.7443,-73.8841,Jan-Feb,3
40.7443,-73.8841,Mar-Apr,3
40.7443,-73.8814,Jan-Feb,1
40.7443,-73.8814,Mar-Apr,1
40.7443,-73.8814,Nov-Dec,1
40.7443,-73.8804,Mar-Apr,1
40.7443,-73.8767,Jan-Feb,1
40.7443,-73.874,Jan-Feb,1
40.7443,-73.874,Mar-Apr,1
40.7443,-73.874,May-Jun,1
40.7443,-73.8714,Jan-Feb,1
40.7443,-73.8714,May-Jun,1
40.7443,-73.8693,Mar-Apr,1
40.7443,-73.8693,May-Jun,4
40.7443,-73.8656,Mar-Apr,1
40.7443,-73.8624,Jan-Feb,2
40.7443,-73.8624,Mar-Apr,1
40.7443,-73.8624,May-Jun,2
40.7443,-73.8618,May-Jun,6
40.7443,-73.8565,Mar-Apr,1
40.7443,-73.8565,May-Jun,1
40.7443,-73.7599,May-Jun,1
40.7443,-73.7333,Jan-Feb,4
40.7443,-73.7333,Mar-Apr,3
40.7444,-74.0076,Jan-Feb,1
40.7444,-74.0076,Sep-Oct,1
40.7444,-74.0066,Mar-Apr,1
40.7444,-73.9954,Jan-Feb,3
40.7444,-73.9954,May-Jun,2
40.7444,-73.9875,Jan-Feb,1
40.7444,-73.9875,Mar-Apr,2
40.7444,-73.9875,May-Jun,2
40.7444,-73.9791,Mar-Apr,1
40.7444,-73.9761,Mar-Apr,1
40.7444,-73.9294,Mar-Apr,1
40.7444,-73.9213,Jan-Feb,2
40.7444,-73.9213,Mar-Apr,3
40.7444,-73.9213,May-Jun,1
40.7444,-73.9137,Mar-Apr,6
40.7444,-73.9137,May-Jun,2
40.7444,-73.9069,Jan-Feb,1
40.7444,-73.9069,May-Jun,2
40.7444,-73.9018,Mar-Apr,1
40.7444,-73.8891,Mar-Apr,2
40.7444,-73.8861,Mar-Apr,4
40.7444,-73.8823,May-Jun,1
40.7444,-73.8788,Mar-Apr,1
40.7444,-73.8788,May-Jun,2
40.7444,-73.8753,Jan-Feb,1
40.7444,-73.8753,Mar-Apr,1
40.7444,-73.8753,May-Jun,2
40.7444,-73.8708,Jan-Feb,1
40.7444,-73.8678,Mar-Apr,3
40.7444,-73.8678,May-Jun,1
40.7444,-73.8654,Mar-Apr,2
40.7444,-73.8573,Jan-Feb,1
40.7444,-73.8573,May-Jun,1
40.7444,-73.8538,Jan-Feb,2
40.7444,-73.8538,Mar-Apr,3
40.7444,-73.8538,May-Jun,3
40.7444,-73.8315,Jan-Feb,1
40.7444,-73.8315,Mar-Apr,3
40.7444,-73.8275,Jan-Feb,1
40.7444,-73.7544,Jan-Feb,1
40.7444,-73.7544,May-Jun,3
40.7445,-73.9916,Jan-Feb,2
40.7445,-73.9916,Mar-Apr,3
40.7445,-73.9916,May-Jun,5
40.7445,-73.9889,Jan-Feb,1
40.7445,-73.9889,Mar-Apr,4
40.7445,-73.9811,Jan-Feb,2
40.7445,-73.973,May-Jun,1
40.7445,-73.956,May-Jun,1
40.7445,-73.9535,Jan-Feb,1
40.7445,-73.9535,Mar-Apr,4
40.7445,-73.9535,May-Jun,1
40.7445,-73.9303,Mar-Apr,1
40.7445,-73.9298,Jan-Feb,4
40.7445,-73.9298,Mar-Apr,1
40.7445,-73.9222,Jan-Feb,4
40.7445,-73.9222,Mar-Apr,2
40.7445,-73.9222,May-Jun,5
40.7445,-73.9115,Mar-Apr,2
40.7445,-73.8973,Jan-Feb,1
40.7445,-73.8973,Mar-Apr,1
40.7445,-73.8973,May-Jun,1
40.7445,-73.8964,May-Jun,1
40.7445,-73.8882,Jan-Feb,1
40.7445,-73.8882,Jul-Aug,1
40.7445,-73.8882,Mar-Apr,2
40.7445,-73.8882,May-Jun,1
40.7445,-73.8808,May-Jun,2
40.7445,-73.8693,Jan-Feb,2
40.7445,-73.8218,Mar-Apr,1
40.7445,-73.7671,Jan-Feb,3
40.7445,-73.7671,Mar-Apr,2
40.7445,-73.7671,May-Jun,1
40.7445,-73.7189,Jan-Feb,1
40.7445,-73.7031,Jan-Feb,1
40.7446,-74.0064,May-Jun,1
40.7446,-74.0045,Jan-Feb,11
40.7446,-74.0045,Mar-Apr,10
40.7446,-74.0045,May-Jun,13
40.7446,-74.0045,Nov-Dec,2
40.7446,-74.0027,Mar-Apr,1
40.7446,-74.0027,Nov-Dec,1
40.7446,-74.0008,Jan-Feb,5
40.7446,-74.0008,Mar-Apr,10
40.7446,-74.0008,May-Jun,1
40.7446,-73.9832,May-Jun,1
40.7446,-73.9775,Jan-Feb,3
40.7446,-73.9775,Mar-Apr,2
40.7446,-73.9775,May-Jun,3
40.7446,-73.9582,Jan-Feb,1
40.7446,-73.9522,Jan-Feb,2
40.7446,-73.9522,May-Jun,1
40.7446,-73.9398,Jan-Feb,1
40.7446,-73.9312,Jan-Feb,3
40.7446,-73.9312,Mar-Apr,2
40.7446,-73.9312,May-Jun,1
40.7446,-73.9308,May-Jun,1
40.7446,-73.9232,Jan-Feb,1
40.7446,-73.9232,Mar-Apr,1
40.7446,-73.9232,May-Jun,2
40.7446,-73.9232,Sep-Oct,1
40.7446,-73.916,Jan-Feb,1
40.7446,-73.916,Nov-Dec,1
40.7446,-73.9156,Jan-Feb,1
40.7446,-73.911,Mar-Apr,2
40.7446,-73.9026,May-Jun,2
40.7446,-73.8969,May-Jun,1
40.7446,-73.896,Mar-Apr,1
40.7446,-73.8847,May-Jun,1
40.7446,-73.8775,Jan-Feb,1
40.7446,-73.8775,Mar-Apr,4
40.7446,-73.8775,May-Jun,1
40.7446,-73.8775,Nov-Dec,1
